,tag_id,tag,learning_goal_id,learning_byte_id
1007,39,multiplicity,786,1338
1008,39,multiplicity,786,1339
1009,39,multiplicity,786,1340
1010,39,multiplicity,786,1341
1011,39,multiplicity,786,1342
1012,39,multiplicity,785,1345
1013,39,multiplicity,785,1346
1014,39,multiplicity,786,1351
1015,39,multiplicity,786,1352
1016,39,multiplicity,1232,1737
1017,39,multiplicity,1232,1738
1018,39,multiplicity,786,1349
1019,39,multiplicity,786,1350
1020,39,multiplicity,545,57
1021,39,multiplicity,545,58
1022,39,multiplicity,545,59
1023,39,multiplicity,545,61
1024,39,multiplicity,545,62
1025,39,multiplicity,545,60
1026,39,multiplicity,543,65
1027,39,multiplicity,543,66
1028,39,multiplicity,785,124
1029,39,multiplicity,785,125
1030,39,multiplicity,786,122
1031,39,multiplicity,786,123
1032,39,multiplicity,786,128
1033,39,multiplicity,786,129
1034,39,multiplicity,786,131
1035,39,multiplicity,786,130
1036,39,multiplicity,786,162
1037,39,multiplicity,786,195
1038,39,multiplicity,786,205
1039,39,multiplicity,810,212
1040,39,multiplicity,1398,2927
1041,39,multiplicity,1398,2928
1042,40,Maxwell-Boltzmann,1251,745
1043,40,Maxwell-Boltzmann,1251,746
1044,40,Maxwell-Boltzmann,1251,747
1045,40,Maxwell-Boltzmann,1251,748
1046,40,Maxwell-Boltzmann,545,1227
1047,40,Maxwell-Boltzmann,545,1229
1048,40,Maxwell-Boltzmann,545,1228
1049,40,Maxwell-Boltzmann,545,1230
1050,40,Maxwell-Boltzmann,545,1231
1051,40,Maxwell-Boltzmann,542,47
1052,40,Maxwell-Boltzmann,545,49
1053,40,Maxwell-Boltzmann,545,51
1054,40,Maxwell-Boltzmann,542,48
1055,40,Maxwell-Boltzmann,542,50
1056,40,Maxwell-Boltzmann,543,54
1057,40,Maxwell-Boltzmann,543,55
1058,40,Maxwell-Boltzmann,543,56
1059,40,Maxwell-Boltzmann,545,59
1060,40,Maxwell-Boltzmann,545,61
1061,40,Maxwell-Boltzmann,545,60
1062,40,Maxwell-Boltzmann,543,65
1063,40,Maxwell-Boltzmann,543,66
1064,40,Maxwell-Boltzmann,1388,2640
1065,40,Maxwell-Boltzmann,1388,2642
1066,40,Maxwell-Boltzmann,1388,2643
1067,40,Maxwell-Boltzmann,1388,2648
1068,40,Maxwell-Boltzmann,1388,2649
1069,40,Maxwell-Boltzmann,1388,2650
1070,40,Maxwell-Boltzmann,1388,2651
1071,40,Maxwell-Boltzmann,1388,2653
1072,40,Maxwell-Boltzmann,1388,2654
1073,40,Maxwell-Boltzmann,1388,2655
1074,41,van der Waals equation,546,67
1075,41,van der Waals equation,546,68
1076,41,van der Waals equation,1389,2670
1077,41,van der Waals equation,1389,2671
1078,41,van der Waals equation,1389,2674
1079,41,van der Waals equation,1389,2682
1080,41,van der Waals equation,1389,2683
1081,41,van der Waals equation,1389,2687
1082,42,phase transitions,10,877
1083,42,phase transitions,10,878
1084,42,phase transitions,10,879
1085,42,phase transitions,786,886
1086,42,phase transitions,592,888
1087,42,phase transitions,592,889
1088,42,phase transitions,592,890
1089,42,phase transitions,223,1298
1090,42,phase transitions,223,1299
1091,42,phase transitions,562,1300
1092,42,phase transitions,562,1301
1093,42,phase transitions,592,1305
1094,42,phase transitions,592,1308
1095,42,phase transitions,592,1309
1096,42,phase transitions,10,1419
1097,42,phase transitions,10,1420
1098,42,phase transitions,298,516
1099,42,phase transitions,562,69
1100,42,phase transitions,562,70
1101,42,phase transitions,592,71
1102,42,phase transitions,592,72
1103,42,phase transitions,10,158
1104,42,phase transitions,10,190
1105,42,phase transitions,204,1941
1106,42,phase transitions,1390,2581
1107,42,phase transitions,1390,2582
1108,42,phase transitions,1390,2583
1109,42,phase transitions,1390,2584
1110,42,phase transitions,1390,2586
1111,42,phase transitions,1390,2587
1112,42,phase transitions,1390,2588
1113,42,phase transitions,1390,2589
1114,42,phase transitions,1390,2590
1115,42,phase transitions,1390,2591
1116,42,phase transitions,1390,2592
1117,42,phase transitions,1390,2593
1118,42,phase transitions,1390,2594
1119,42,phase transitions,1390,2596
1120,42,phase transitions,1390,2595
1121,42,phase transitions,1389,2664
1122,42,phase transitions,1389,2665
1123,42,phase transitions,1390,2711
1124,42,phase transitions,1390,2712
1125,42,phase transitions,1390,2713
1126,42,phase transitions,1390,2714
1127,42,phase transitions,1390,2716
1128,42,phase transitions,1390,2741
1129,42,phase transitions,1390,2743
1130,42,phase transitions,1390,2745
1131,42,phase transitions,1390,2715
1132,42,phase transitions,1390,2766
1133,42,phase transitions,1396,2769
1134,42,phase transitions,1397,2790
1135,42,phase transitions,1397,2791
1136,42,phase transitions,1390,2717
1137,43,vapor pressure,535,733
1138,43,vapor pressure,535,734
1139,43,vapor pressure,535,735
1140,43,vapor pressure,562,920
1141,43,vapor pressure,562,921
1142,43,vapor pressure,562,922
1143,43,vapor pressure,562,1300
1144,43,vapor pressure,562,1301
1145,43,vapor pressure,1261,1304
1146,43,vapor pressure,592,1309
1147,43,vapor pressure,562,69
1148,43,vapor pressure,562,70
1149,43,vapor pressure,562,75
1150,43,vapor pressure,562,76
1151,43,vapor pressure,592,77
1152,43,vapor pressure,592,78
1153,43,vapor pressure,562,79
1154,43,vapor pressure,562,80
1155,43,vapor pressure,1087,2045
1156,43,vapor pressure,1390,2733
1157,43,vapor pressure,1390,2734
1158,43,vapor pressure,1390,2736
1159,43,vapor pressure,1390,2743
1160,43,vapor pressure,1390,2745
1161,43,vapor pressure,1394,2882
1162,43,vapor pressure,1394,2883
1163,43,vapor pressure,1394,2884
1164,43,vapor pressure,1272,2887
1165,43,vapor pressure,1394,2889
1166,43,vapor pressure,1394,2896
1167,43,vapor pressure,1394,2898
1168,44,Boiling temperature,27,716
1169,44,Boiling temperature,27,717
1170,44,Boiling temperature,27,718
1171,44,Boiling temperature,203,1321
1172,44,Boiling temperature,203,1322
1173,44,Boiling temperature,809,1361
1174,44,Boiling temperature,809,1362
1175,44,Boiling temperature,592,71
1176,44,Boiling temperature,592,72
1177,44,Boiling temperature,1388,2644
1178,44,Boiling temperature,1399,1361
1179,45,phase diagram,592,780
1180,45,phase diagram,592,781
1181,45,phase diagram,592,782
1182,45,phase diagram,592,783
1183,45,phase diagram,225,785
1184,45,phase diagram,592,888
1185,45,phase diagram,592,889
1186,45,phase diagram,592,890
1187,45,phase diagram,1268,1302
1188,45,phase diagram,1268,1303
1189,45,phase diagram,1261,1304
1190,45,phase diagram,592,1305
1191,45,phase diagram,592,1308
1192,45,phase diagram,592,1310
1193,45,phase diagram,592,1311
1194,45,phase diagram,1316,493
1195,45,phase diagram,592,73
1196,45,phase diagram,592,74
1197,45,phase diagram,592,77
1198,45,phase diagram,592,78
1199,45,phase diagram,592,81
1200,45,phase diagram,592,82
1201,45,phase diagram,10,158
1202,45,phase diagram,10,190
1203,45,phase diagram,1102,2040
1204,45,phase diagram,1102,2042
1205,45,phase diagram,1102,2046
1206,45,phase diagram,1102,2047
1207,45,phase diagram,1102,2066
1208,45,phase diagram,1390,2724
1209,45,phase diagram,10,2725
1210,45,phase diagram,1390,2723
1211,45,phase diagram,1390,2722
1212,45,phase diagram,1390,2726
1213,45,phase diagram,1390,2727
1214,45,phase diagram,1390,2728
1215,45,phase diagram,10,2729
1216,45,phase diagram,1390,2730
1217,45,phase diagram,1390,2741
1218,45,phase diagram,1390,2743
1219,45,phase diagram,1390,2766
1220,45,phase diagram,1390,2772
1221,45,phase diagram,1390,2773
1222,45,phase diagram,1390,2774
1223,45,phase diagram,1394,2882
1224,45,phase diagram,1394,2883
1225,45,phase diagram,1394,2884
1226,45,phase diagram,1272,2887
1227,45,phase diagram,1394,2889
1228,45,phase diagram,1394,2898
1229,45,phase diagram,1399,2936
1230,45,phase diagram,1399,2949
1231,46,critical point,1268,1302
1232,46,critical point,1268,1303
1233,46,critical point,575,1422
1234,46,critical point,575,1423
1235,46,critical point,575,1424
1236,46,critical point,575,1425
1237,46,critical point,575,1426
1238,46,critical point,9,1799
1239,46,critical point,592,73
1240,46,critical point,592,74
1241,46,critical point,570,97
1242,46,critical point,570,160
1243,46,critical point,576,161
1244,46,critical point,570,192
1245,46,critical point,576,193
1246,46,critical point,1102,2066
1247,46,critical point,1390,2724
1248,46,critical point,10,2725
1249,46,critical point,1390,2723
1250,46,critical point,1390,2722
1251,46,critical point,10,2729
1252,46,critical point,1390,2766
1253,46,critical point,1390,2772
1254,46,critical point,1390,2777
1255,47,coexistence curve,592,73
1256,47,coexistence curve,592,74
1257,47,coexistence curve,562,75
1258,47,coexistence curve,562,76
1259,48,coexistence,1268,1302
1260,48,coexistence,1268,1303
1261,48,coexistence,592,1310
1262,48,coexistence,592,1311
1263,48,coexistence,592,77
1264,48,coexistence,592,78
1265,49,triple point,592,780
1266,49,triple point,592,781
1267,49,triple point,592,782
1268,49,triple point,592,888
1269,49,triple point,592,889
1270,49,triple point,592,890
1271,49,triple point,592,901
1272,49,triple point,592,1310
1273,49,triple point,592,1311
1274,49,triple point,592,81
1275,49,triple point,592,82
1276,49,triple point,1390,2724
1277,49,triple point,10,2725
1278,49,triple point,1390,2723
1279,49,triple point,1390,2722
1280,49,triple point,10,2729
1281,49,triple point,1390,2766
1282,49,triple point,1390,2773
1283,49,triple point,1399,2936
1284,49,triple point,1399,2937
1285,49,triple point,1399,890
1286,49,triple point,1399,2940
1287,50,sublimation,225,785
1288,50,sublimation,225,1347
1289,50,sublimation,225,1348
1290,50,sublimation,592,81
1291,50,sublimation,592,82
1292,50,sublimation,1401,2963
1293,51,thermodynamics,210,814
1294,51,thermodynamics,210,815
1295,51,thermodynamics,230,830
1296,51,thermodynamics,787,872
1297,51,thermodynamics,787,873
1298,51,thermodynamics,787,874
1299,51,thermodynamics,789,880
1300,51,thermodynamics,789,881
1301,51,thermodynamics,789,882
1302,51,thermodynamics,4,307
1303,51,thermodynamics,1307,985
1304,51,thermodynamics,1307,986
1305,51,thermodynamics,211,1312
1306,51,thermodynamics,211,1313
1307,51,thermodynamics,9,1806
1308,51,thermodynamics,9,1807
1309,51,thermodynamics,210,1819
1310,51,thermodynamics,210,1820
1311,51,thermodynamics,194,788
1312,51,thermodynamics,194,789
1313,51,thermodynamics,194,790
1314,51,thermodynamics,196,105
1315,51,thermodynamics,789,83
1316,51,thermodynamics,789,84
1317,51,thermodynamics,196,104
1318,51,thermodynamics,803,905
1319,51,thermodynamics,803,904
1320,51,thermodynamics,803,903
1321,51,thermodynamics,794,134
1322,51,thermodynamics,794,135
1323,51,thermodynamics,806,91
1324,51,thermodynamics,806,90
1325,51,thermodynamics,784,164
1326,51,thermodynamics,784,199
1327,51,thermodynamics,211,1855
1328,51,thermodynamics,211,1856
1329,51,thermodynamics,196,790
1330,51,thermodynamics,196,1857
1331,51,thermodynamics,210,1132
1332,51,thermodynamics,1102,2040
1333,51,thermodynamics,1161,2041
1334,51,thermodynamics,1102,2042
1335,51,thermodynamics,971,2044
1336,51,thermodynamics,1087,2045
1337,51,thermodynamics,1102,2046
1338,51,thermodynamics,1102,2047
1339,51,thermodynamics,1082,2053
1340,51,thermodynamics,963,2054
1341,51,thermodynamics,1311,2074
1342,51,thermodynamics,1123,2078
1343,51,thermodynamics,1161,2080
1344,51,thermodynamics,1130,2083
1345,51,thermodynamics,426,2039
1346,51,thermodynamics,973,2043
1347,51,thermodynamics,1166,2049
1348,51,thermodynamics,1,2056
1349,51,thermodynamics,1,2057
1350,51,thermodynamics,1131,2059
1351,51,thermodynamics,1,2060
1352,51,thermodynamics,1162,2061
1353,51,thermodynamics,1130,2070
1354,51,thermodynamics,1161,2075
1355,51,thermodynamics,1161,2076
1356,51,thermodynamics,1130,2079
1357,51,thermodynamics,973,2081
1358,51,thermodynamics,453,2093
1359,51,thermodynamics,1371,2093
1360,51,thermodynamics,1394,2083
1361,51,thermodynamics,1385,2094
1362,51,thermodynamics,1395,104
1363,51,thermodynamics,1395,2694
1364,51,thermodynamics,1395,2695
1365,51,thermodynamics,1395,2696
1366,51,thermodynamics,1395,2698
1367,51,thermodynamics,1395,2699
1368,51,thermodynamics,1395,2700
1369,51,thermodynamics,1395,2701
1370,51,thermodynamics,1395,2702
1371,51,thermodynamics,1395,2703
1372,51,thermodynamics,1396,2704
1373,51,thermodynamics,1396,2705
1374,51,thermodynamics,1396,2706
1375,51,thermodynamics,1396,2707
1376,51,thermodynamics,1396,2708
1377,51,thermodynamics,1396,2709
1378,51,thermodynamics,1396,2710
1379,51,thermodynamics,1396,2718
1380,51,thermodynamics,1396,2719
1381,51,thermodynamics,1396,2720
1382,51,thermodynamics,1396,2721
1383,51,thermodynamics,1395,2746
1384,51,thermodynamics,1395,2747
1385,51,thermodynamics,1395,2748
1386,51,thermodynamics,1395,2749
1387,51,thermodynamics,1395,2750
1388,51,thermodynamics,1395,2751
1389,51,thermodynamics,1395,2752
1390,51,thermodynamics,1395,2753
1391,51,thermodynamics,1395,2754
1392,51,thermodynamics,1395,2757
1393,51,thermodynamics,194,2759
1394,51,thermodynamics,194,2760
1395,51,thermodynamics,1396,2768
1396,51,thermodynamics,1396,2765
1397,51,thermodynamics,1396,2771
1398,51,thermodynamics,1396,2780
1399,51,thermodynamics,1396,2781
1400,51,thermodynamics,1396,2785
1401,51,thermodynamics,1399,2055
1402,51,thermodynamics,1398,2821
1403,51,thermodynamics,1398,2822
1404,51,thermodynamics,1398,2823
1405,51,thermodynamics,1398,867
1406,51,thermodynamics,1398,2824
1407,51,thermodynamics,1398,2825
1408,51,thermodynamics,1398,2826
1409,51,thermodynamics,1398,2827
1410,51,thermodynamics,1398,2574
1411,51,thermodynamics,1398,2828
1412,51,thermodynamics,1398,2829
1413,51,thermodynamics,1398,2830
1414,51,thermodynamics,1398,2831
1415,51,thermodynamics,1398,2833
1416,51,thermodynamics,1398,2834
1417,51,thermodynamics,1398,2835
1418,51,thermodynamics,1398,2838
1419,51,thermodynamics,1398,2839
1420,51,thermodynamics,1398,2840
1421,51,thermodynamics,1399,2841
1422,51,thermodynamics,1399,2842
1423,51,thermodynamics,1399,2843
1424,51,thermodynamics,1399,2844
1425,51,thermodynamics,1399,2845
1426,51,thermodynamics,1399,2846
1427,51,thermodynamics,1399,2847
1428,51,thermodynamics,1399,2848
1429,51,thermodynamics,1399,2849
1430,51,thermodynamics,1399,2850
1431,51,thermodynamics,1399,2851
1432,51,thermodynamics,1399,2852
1433,51,thermodynamics,1399,2853
1434,51,thermodynamics,1399,2854
1435,51,thermodynamics,1398,2926
1436,51,thermodynamics,1398,2929
1437,51,thermodynamics,1398,2930
1438,51,thermodynamics,1398,2931
1439,51,thermodynamics,1399,2949
1440,51,thermodynamics,1399,2950
1441,51,thermodynamics,1399,2951
1442,51,thermodynamics,1399,905
1443,51,thermodynamics,1399,2952
1444,51,thermodynamics,1166,2048
1445,51,thermodynamics,1398,2832
1446,52,spontaneity,805,894
1447,52,spontaneity,805,895
1448,52,spontaneity,805,896
1449,52,spontaneity,795,1146
1450,52,spontaneity,795,1147
1451,52,spontaneity,211,1312
1452,52,spontaneity,211,1313
1453,52,spontaneity,787,1314
1454,52,spontaneity,787,1315
1455,52,spontaneity,789,1335
1456,52,spontaneity,789,1336
1457,52,spontaneity,234,1353
1458,52,spontaneity,234,1354
1459,52,spontaneity,234,1355
1460,52,spontaneity,234,1356
1461,52,spontaneity,796,1366
1462,52,spontaneity,796,1365
1463,52,spontaneity,796,1367
1464,52,spontaneity,796,1368
1465,52,spontaneity,796,1369
1466,52,spontaneity,229,1386
1467,52,spontaneity,229,1387
1468,52,spontaneity,229,1388
1469,52,spontaneity,679,1433
1470,52,spontaneity,679,1434
1471,52,spontaneity,805,1442
1472,52,spontaneity,805,1443
1473,52,spontaneity,705,1483
1474,52,spontaneity,705,1482
1475,52,spontaneity,705,1484
1476,52,spontaneity,705,1485
1477,52,spontaneity,705,1486
1478,52,spontaneity,789,83
1479,52,spontaneity,789,84
1480,52,spontaneity,801,126
1481,52,spontaneity,795,127
1482,52,spontaneity,795,120
1483,52,spontaneity,795,121
1484,52,spontaneity,801,132
1485,52,spontaneity,801,133
1486,52,spontaneity,794,134
1487,52,spontaneity,794,135
1488,52,spontaneity,787,89
1489,52,spontaneity,806,90
1490,52,spontaneity,801,141
1491,52,spontaneity,801,170
1492,52,spontaneity,209,155
1493,52,spontaneity,209,156
1494,52,spontaneity,209,186
1495,52,spontaneity,209,188
1496,52,spontaneity,677,95
1497,52,spontaneity,810,207
1498,52,spontaneity,810,213
1499,52,spontaneity,805,1148
1500,52,spontaneity,1396,1388
1501,52,spontaneity,1398,2821
1502,52,spontaneity,1398,2822
1503,52,spontaneity,1398,2823
1504,52,spontaneity,1398,867
1505,52,spontaneity,1398,2824
1506,52,spontaneity,1398,2825
1507,52,spontaneity,1398,2836
1508,52,spontaneity,1398,2837
1509,52,spontaneity,1398,2838
1510,52,spontaneity,1398,2839
1511,52,spontaneity,1398,2840
1512,52,spontaneity,1399,2841
1513,52,spontaneity,1399,2842
1514,52,spontaneity,1399,2843
1515,52,spontaneity,1399,2844
1516,52,spontaneity,1399,2845
1517,52,spontaneity,1399,2846
1518,52,spontaneity,1399,2847
1519,52,spontaneity,1399,2848
1520,52,spontaneity,1399,2849
1521,52,spontaneity,1399,2850
1522,52,spontaneity,1399,2851
1523,52,spontaneity,1399,2852
1524,52,spontaneity,1399,2853
1525,52,spontaneity,1399,2854
1526,52,spontaneity,1398,2872
1527,52,spontaneity,1398,2873
1528,52,spontaneity,1399,2938
1529,52,spontaneity,1399,2939
1530,52,spontaneity,1399,2941
1531,52,spontaneity,1399,2942
1532,52,spontaneity,1399,2943
1533,52,spontaneity,1399,2944
1534,52,spontaneity,1399,2945
1535,52,spontaneity,1399,2946
1536,52,spontaneity,1399,2947
1537,52,spontaneity,1399,2948
1538,52,spontaneity,1399,2950
1539,52,spontaneity,1399,2953
1540,52,spontaneity,1399,2954
1541,52,spontaneity,1401,2955
1542,52,spontaneity,1401,2956
1543,52,spontaneity,1401,2957
1544,52,spontaneity,1401,2958
1545,52,spontaneity,1401,2959
1546,52,spontaneity,1401,2960
1547,52,spontaneity,1401,2963
1548,52,spontaneity,1401,2964
1549,52,spontaneity,1401,2965
1550,52,spontaneity,1401,2966
1551,52,spontaneity,1401,2968
1552,53,low energy,208,796
1553,53,low energy,1320,1085
1554,53,low energy,1321,1085
1555,53,low energy,1320,1086
1556,53,low energy,1321,1087
1557,53,low energy,796,1366
1558,53,low energy,796,1365
1559,53,low energy,796,1367
1560,53,low energy,796,1368
1561,53,low energy,796,1369
1562,53,low energy,1255,1291
1563,53,low energy,341,1547
1564,53,low energy,341,1548
1565,53,low energy,1232,1755
1566,53,low energy,1232,1756
1567,53,low energy,1232,1757
1568,53,low energy,1232,1758
1569,53,low energy,207,795
1570,53,low energy,207,794
1571,53,low energy,786,1349
1572,53,low energy,786,1350
1573,53,low energy,1232,394
1574,53,low energy,1232,395
1575,53,low energy,543,53
1576,53,low energy,454,85
1577,53,low energy,454,86
1578,53,low energy,801,132
1579,53,low energy,801,133
1580,53,low energy,1373,2270
1581,53,low energy,1373,2271
1582,53,low energy,1373,2272
1583,54,energy exchange,230,830
1584,54,energy exchange,208,1379
1585,54,energy exchange,208,1378
1586,54,energy exchange,1316,493
1587,54,energy exchange,1309,87
1588,54,energy exchange,1309,88
1589,54,energy exchange,203,108
1590,54,energy exchange,203,109
1591,55,enthalpy,452,817
1592,55,enthalpy,228,818
1593,55,enthalpy,228,819
1594,55,enthalpy,228,820
1595,55,enthalpy,230,821
1596,55,enthalpy,230,822
1597,55,enthalpy,230,823
